kepid;kepoi_name;kepler_name;koi_disposition;koi_pdisposition;koi_score;koi_fpflag_nt;koi_fpflag_ss;koi_fpflag_co;koi_fpflag_ec;koi_period;koi_period_err1;koi_period_err2;koi_impact;koi_impact_err1;koi_impact_err2;koi_duration;koi_duration_err1;koi_duration_err2;koi_depth;koi_depth_err1;koi_depth_err2;koi_prad;koi_prad_err1;koi_prad_err2;koi_teq;koi_teq_err1;koi_teq_err2;koi_insol;koi_insol_err1;koi_insol_err2;koi_model_snr;koi_steff;koi_steff_err1;koi_steff_err2;koi_slogg;koi_slogg_err1;koi_slogg_err2;koi_srad;koi_srad_err1;koi_srad_err2;ra;dec;koi_kepmag
10129482;K07288.01;;FALSE POSITIVE;FALSE POSITIVE;0;0;1;0;0;0.846291334;4.30E-08;-4.30E-08;779;47;-0.03;1.79962;0.00338;-0.00338;1.90E+05;0.00E+00;0.00E+00;30.8;1.82E+00;-1.99E+00;1243;;;562.86;147.63;-126.97;1049.3;4627;139;-139;4721;48;-28;526;31;-34;286.84036;47.173309;15.994
10155080;K07289.01;;FALSE POSITIVE;FALSE POSITIVE;0;0;1;0;0;1.930451347;3.52E-07;-3.52E-07;1121;102;-0.08;3.87956;0.0081;-0.0081;5.31E+04;9.61E+01;-9.61E+01;58.77;1.99E+01;-6.64E+00;1623;;;1637.68;1684.78;-557.25;602.3;6154;193;-265;4399;0.07;-0.21;1168;396;-132;296.69858;47.137741;13.017
10156064;K07290.01;;FALSE POSITIVE;FALSE POSITIVE;0;0;1;0;0;2.427967843;6.09E-07;-6.09E-07;954;0.02;-19;4.7847;12;-12;1.27E+05;3.29E+02;-3.29E+02;108.33;3.05E+01;-2.03E+01;2275;;;6328.22;5269.33;-2809.79;472.8;7652;214;-322;4104;135;-165;1921;0.54;-0.36;296.99341;47.146648;10.367
8555967;K07894.01;;CANDIDATE;CANDIDATE;837;0;0;0;0;347.97611;1.27E-02;-1.27E-02;57;383;-57;16.77;1.1;-1.1;3.41E+02;3.49E+01;-3.49E+01;1.62;4.90E-01;-1.50E-01;253;;;0.97;0.87;-0.27;11.9;5995;163;-181;4536;38;-0.2;878;266;-83;290.3031;44.678089;14.648
11198723;K07417.01;;FALSE POSITIVE;FALSE POSITIVE;0;0;1;0;0;6.840305932;4.24E-07;-4.24E-07;1094;84;-0.13;4.32742;0.00366;-0.00366;1.25E+05;5.06E+01;-5.06E+01;62.08;1.81E+01;-6.02E+00;945;;;188.58;161.49;-54.1;2025.7;5970;161;-197;4521;0.05;-0.2;908;265;-88;295.70044;48.834229;15.445
11199725;K07418.01;;FALSE POSITIVE;FALSE POSITIVE;337;0;0;1;0;1.032967155;7.77E-06;-7.77E-06;25;428;-25;1.17;256;-256;1.27E+02;2.16E+01;-2.16E+01;21.22;1.24E+00;-7.06E+00;5990;;;304226.71;78019.45;-207674.66;8.3;5283;153;-429;2352;32;-25;18.959;1113;-6307;296.07492;48.8591;12.698
11200773;K07419.01;;FALSE POSITIVE;FALSE POSITIVE;0;0;1;0;0;2.489550708;4.90E-07;-4.90E-07;1185;199;-105;2.84685;0.00873;-0.00873;2.98E+04;6.95E+01;-6.95E+01;36.91;9.30E+00;-3.11E+00;1281;;;636.43;473.53;-158.38;443.6;6018;163;-163;4569;44;-176;794;0.2;-67;296.47736;48.85371;13.669
11228612;K07420.01;;FALSE POSITIVE;FALSE POSITIVE;0;0;1;0;0;2.980479588;1.78E-07;-1.78E-07;479;24;-12;3.72527;0.00164;-0.00164;3.75E+05;1.48E+02;-1.48E+02;70.52;2.08E+01;-1.13E+01;1370;;;833.83;722.33;-312.37;1737.7;6065;164;-182;4377;124;-186;1047;309;-167;282.60721;48.96825;14.647
11232745;K07421.01;;FALSE POSITIVE;FALSE POSITIVE;0;0;1;0;0;4.81712182;6.67E-07;-6.67E-07;1233;9;-141;2.45699;0.00482;-0.00482;3.58E+04;7.02E+01;-7.02E+01;43.45;8.68E+00;-3.72E+00;922;;;170.42;105.47;-44.11;445.3;5419;161;-161;4581;32;-128;795;159;-68;285.47064;48.927292;15.973
11233911;K07422.01;;FALSE POSITIVE;FALSE POSITIVE;0;0;1;0;0;2.479948394;8.52E-07;-8.52E-07;0.67;0.03;-15;5.7219;0.0204;-0.0204;1.51E+05;5.17E+02;-5.17E+02;35.62;6.76E+00;-3.12E+00;1169;;;441.85;261.24;-111.77;489.6;5391;160;-144;4539;51;-119;822;156;-72;286.12268;48.923439;14.742
11234677;K07423.01;;FALSE POSITIVE;FALSE POSITIVE;0;0;1;0;0;1.58742695;1.12E-07;-1.12E-07;718;12;-2;2.66475;0.00216;-0.00216;7.62E+04;1.14E+02;-1.14E+02;37.64;1.27E+01;-5.43E+00;1893;;;3023.98;2879.99;-1061.95;1150.7;6440;144;-192;4313;0.09;-195;1241;418;-179;286.61768;48.996811;13.296
11235323;K07424.01;;FALSE POSITIVE;FALSE POSITIVE;0;0;1;0;0;19.66840482;6.16E-06;-6.16E-06;0;3;0;21.1764;0.0123;-0.0123;3.53E+05;2.27E+02;-2.27E+02;42.91;4.79E+00;-4.30E+00;555;;;22.36;8.72;-6.13;1834.5;5260;157;-141;4.56;83;-0.06;717;0.08;-72;287.04657;48.993229;13.486
3765917;K04526.02;;CANDIDATE;CANDIDATE;1;0;0;0;0;11.8187288;1.15E-04;-1.15E-04;282;191;-282;4017;358;-358;2.49E+02;2.20E+01;-2.20E+01;2.09;3.50E-01;-3.80E-01;919;;;168.38;73.59;-62.1;10.3;5803;78;-78;4211;162;-108;1328;222;-244;295.96893;38.867168;15.271
3547760;K04535.02;;CANDIDATE;CANDIDATE;;0;0;0;0;5.78901936;7.90E-05;-7.90E-05;0.1847;0.2588;-0.1846;3102;322;-322;1.10E+02;1.50E+01;-1.50E+01;0.78;1.70E-01;-8.00E-02;849;;;122.75;87.99;-33.37;7.8;5289;173;-142;4546;66;-66;748;171;-74;292.25284;38.60899;14.791
8652360;K04562.02;;FALSE POSITIVE;FALSE POSITIVE;0;1;0;1;0;0.968065631;6.12E-06;-6.12E-06;518;451;-299;1772;259;-259;9.25E+01;9.30E+00;-9.30E+00;0.68;1.00E-01;-5.00E-02;1487;;;1157.58;577.08;-273.07;14;5367;160;-160;4639;32;-91;687;106;-49;300.23587;44.76952;15.247
5476671;K04598.02;;FALSE POSITIVE;FALSE POSITIVE;0;1;0;1;0;0.824181335;1.49E-06;-1.49E-06;1174;1612;-0.16;2.4864;0.0938;-0.0938;2.25E+02;6.90E+00;-6.90E+00;18.2;5.13E+00;-1.71E+00;1912;;;3155.32;2608.45;-860.33;40.2;5977;160;-178;4514;65;-195;883;249;-83;298.75528;40.665218;14.638
11290515;K04716.02;;CANDIDATE;CANDIDATE;;0;0;0;0;12.26708306;;;;;;2.7;;;;;;;;;;;;;;;;;;;;;;;;;288.34488;49.021938;12.322
4919550;K04766.02;;FALSE POSITIVE;FALSE POSITIVE;;0;0;1;0;2.45261841;2.18E-05;-2.18E-05;0.3595;0.1057;-0.3595;1.9;226;-226;8.55E+01;1.23E+01;-1.23E+01;0.69;1.50E-01;-6.00E-02;1108;;;355.92;232.09;-88.94;8.8;5216;165;-137;4564;46;-46;751;156;-65;290.46756;40.056438;15.223
8216763;K04838.02;;CANDIDATE;CANDIDATE;804;0;0;0;0;6.33342309;9.86E-05;-9.86E-05;1101;71.04;-2333;3.46;633;-633;1.23E+02;2.22E+01;-2.22E+01;7.62;6.90E-01;-6.20E-01;625;;;36.11;11.53;-9.1;7.5;4352;116;-129;4671;32;-42;613;55;-0.05;284.26859;44.19754;15.073
6767227;K04871.02;;CANDIDATE;CANDIDATE;;0;0;0;0;5.522479;6.63E-05;-6.63E-05;0.6606;0.0203;-0.4984;2666;278;-278;3.31E+01;4.70E+00;-4.70E+00;0.76;3.50E-01;-1.30E-01;1288;;;650.66;871.96;-251.27;8.6;6532;159;-201;4271;135;-135;1247;571;-207;288.52902;42.27626;13.05
8094120;K04881.02;;FALSE POSITIVE;FALSE POSITIVE;0;0;0;0;1;0.706423768;2.06E-06;-2.06E-06;0.71;266;-471;1.0597;0.0884;-0.0884;4.61E+01;3.60E+00;-3.60E+00;1.16;3.40E-01;-3.70E-01;2845;;;15425.08;13143.69;-9187.64;15.9;6514;181;-227;4.09;258;-172;1585;457;-503;290.55087;43.994362;12.892
3854496;K06368.01;;CANDIDATE;CANDIDATE;1;0;0;0;0;9.4588054;1.65E-04;-1.65E-04;365;94;-365;3.66;389;-389;2.70E+02;3.60E+01;-3.60E+01;1.78;4.90E-01;-2.10E-01;943;;;187.04;153.75;-62.88;8.6;6247;174;-239;4433;0.06;-0.18;1066;296;-127;292.56421;38.931129;15.812
3858757;K06369.01;;FALSE POSITIVE;FALSE POSITIVE;;0;0;0;1;25.9534494;8.08E-04;-8.08E-04;0.6188;0.0017;-0.5092;6001;0.61;-0.61;5.29E+02;6.35E+01;-6.35E+01;2.06;7.40E-01;-1.50E-01;554;;;22.3;24.59;-5.39;10.5;5591;181;-168;4559;24;-24;0.86;0.31;-64;293.66006;38.964008;15.79
3858767;K06370.01;;FALSE POSITIVE;FALSE POSITIVE;;0;0;0;1;3.49550335;9.21E-05;-9.21E-05;0.0843;0.3691;-0.0842;3799;451;-451;6.09E+01;8.20E+00;-8.20E+00;0.66;2.60E-01;-5.00E-02;1081;;;322.8;382.84;-73.27;9.6;5582;152;-139;4551;28;-28;0.85;341;-64;293.66177;38.964748;14.248
3858884;K06371.01;;FALSE POSITIVE;FALSE POSITIVE;0;1;0;0;0;25.95193721;1.10E-05;-1.10E-05;0.51;0.01;-11;15.9897;0.0217;-0.0217;3.99E+05;4.64E+02;-4.64E+02;123.34;3.05E+01;-4.58E+01;904;;;157.59;116.98;-103.78;915.3;6569;188;-236;4008;357;-153;1729;428;-642;293.69543;38.982792;9277
3936061;K06372.01;;CANDIDATE;CANDIDATE;;0;0;0;0;71.008017;3.06E-03;-3.06E-03;0.1788;0.2744;-0.1788;5395;903;-903;1.70E+02;3.28E+01;-3.28E+01;1.11;4.80E-01;-1.00E-01;419;;;7.27;9.38;-1.84;6.6;5847;161;-150;4526;45;-45;849;368;-76;285.27823;39.088428;14.603
3938073;K06373.01;;FALSE POSITIVE;FALSE POSITIVE;0;0;1;0;0;31.02431043;1.56E-06;-1.56E-06;1009;17;-18;7.63621;0.00212;-0.00212;9.65E+04;2.23E+01;-2.23E+01;93.29;1.88E+01;-2.82E+01;783;;;88.89;54.05;-50.19;4403.8;6011;164;-164;3998;273;-117;1741;351;-527;286.15421;39.065708;12.512
3972391;K06374.01;;FALSE POSITIVE;FALSE POSITIVE;;0;1;0;0;0.634131057;5.80E-06;-5.80E-06;0.0891;0.3761;-0.0891;2851;241;-241;2.71E+01;3.00E+00;-3.00E+00;0.58;2.30E-01;-8.00E-02;2488;;;9062.53;10254.02;-3119.3;11.7;6428;163;-201;4345;109;-109;1109;431;-152;295.88843;39.027901;12.939
3972432;K06375.01;;CANDIDATE;CANDIDATE;999;0;0;0;0;2.90805147;5.23E-05;-5.23E-05;771;59;-527;2812;591;-591;1.03E+02;1.60E+01;-1.60E+01;0.97;2.80E-01;-8.00E-02;1220;;;523.63;446.86;-130.85;8.3;5889;142;-177;4543;37;-213;869;259;-69;295.89651;39.076359;14.557
3973002;K06376.01;;FALSE POSITIVE;FALSE POSITIVE;0;0;1;0;0;1.992098705;1.93E-07;-1.93E-07;1069;41;-0.02;4.03833;0.00379;-0.00379;6.94E+04;5.25E+01;-5.25E+01;45.85;1.34E+01;-4.49E+00;1435;;;1006.31;863.45;-290.16;1186;6024;163;-199;4523;0.05;-0.2;0.9;263;-88;296.00211;39.000511;14.985
5025217;K06496.01;;FALSE POSITIVE;FALSE POSITIVE;0;1;0;0;0;1.78752921;3.84E-05;-3.84E-05;64;464;-64;5315;189;-189;6.29E+01;4.20E+00;-4.20E+00;5.86;1.53E+00;-2.85E+00;3868;;;52997.01;40149.91;-40621.66;16;6286;157;-188;3056;435;-145;7342;1923;-3572;295.43771;40.120998;11.8
5025234;K06497.01;;FALSE POSITIVE;FALSE POSITIVE;;1;0;0;0;1.77555333;4.29E-05;-4.29E-05;0.9299;0.0253;-0.6658;14.41;1.1;-1.1;8.35E+01;6.90E+00;-6.90E+00;1.26;7.00E-01;-1.40E-01;1786;;;2402.56;3994.21;-732.83;14.1;6594;158;-219;4.39;0.06;-0.06;1138;633;-123;295.43936;40.147449;13.335
5025294;K06498.01;;FALSE POSITIVE;FALSE POSITIVE;0;0;1;1;0;5.462689263;6.54E-06;-6.54E-06;1298;6.72;-207;3.2605;0.0523;-0.0523;4.18E+03;6.13E+01;-6.13E+01;36.25;9.72E+00;-4.16E+00;1024;;;260.14;204.83;-77.33;82.6;5929;159;-159;4479;78;-182;888;238;-102;295.45105;40.175652;13.266
5026187;K06499.01;;FALSE POSITIVE;FALSE POSITIVE;125;1;0;0;0;3.58966681;1.91E-05;-1.91E-05;1209;149;-112;18.534;299;-299;4.21E+02;5.30E+00;-5.30E+00;95.86;9.47E+00;-3.78E+01;2410;;;7969.78;2745.47;-5354.43;102.3;6564;179;-179;3515;368;-92;3837;379;-1514;295.63986;40.19825;13.391
5031804;K06500.01;;FALSE POSITIVE;FALSE POSITIVE;;1;0;0;0;1.37347867;1.20E-05;-1.20E-05;0.9848;0.0059;-0.0074;12.62;1.8;-1.8;2.90E+02;3.13E+01;-3.13E+01;4.25;1.85E+00;-1.26E+00;2505;;;9313.26;12127.45;-5327.2;27.2;6877;191;-250;4028;248;-248;1753;765;-518;296.83371;40.16124;12.821
5031882;K06501.01;;FALSE POSITIVE;FALSE POSITIVE;0;1;0;0;0;1.00960235;1.90E-05;-1.90E-05;992;22;-757;7847;293;-293;3.19E+01;3.20E+00;-3.20E+00;1.94;4.90E-01;-1.14E+00;2885;;;16358.66;12882.59;-13919.15;12.5;6028;200;-181;3724;664;-166;2412;609;-1422;296.8522;40.166519;13.572
5036516;K06502.01;;FALSE POSITIVE;FALSE POSITIVE;0;0;1;0;1;1.060996585;3.70E-06;-3.70E-06;1141;0.08;-71;2.6494;0.0103;-0.0103;4.11E+04;1.25E+02;-1.25E+02;64.99;1.78E+01;-2.18E+01;1968;;;3542.31;3084.77;-2154.77;339.5;5433;197;-164;4154;331;-178;1348;369;-451;297.87564;40.10746;14.34
5036530;K06503.01;;FALSE POSITIVE;FALSE POSITIVE;0;1;0;0;0;2.735152701;;;955;;;0.1046;;;2.83E+02;;;3.27;5.50E-01;-4.60E-01;1679;;;1875.08;805.7;-561.31;4.7;6333;69;-88;4198;0.11;-0.11;1523;259;-212;297.87741;40.120781;13.911
5781192;K06626.01;;FALSE POSITIVE;FALSE POSITIVE;0;0;1;0;0;9.459993213;4.48E-07;-4.48E-07;743;11;-27;5.3012;0.00195;-0.00195;2.38E+05;3.85E+01;-3.85E+01;51.89;1.18E+01;-4.69E+00;766;;;81.31;54.69;-20.96;3164.4;5569;149;-149;4566;38;-152;829;188;-75;288.69742;41.059231;12.989
5802285;K06627.01;;FALSE POSITIVE;FALSE POSITIVE;0;0;1;1;0;1.208524388;3.81E-07;-3.81E-07;1259;2644;-167;1.8478;0.0149;-0.0149;4.76E+03;2.75E+01;-2.75E+01;26.71;2.70E+00;-2.21E+00;1286;;;647.48;227.48;-166.04;181.3;4963;136;-151;4.63;0.03;-0.06;701;71;-58;295.10843;41.074059;15.349
5802470;K06628.01;;FALSE POSITIVE;FALSE POSITIVE;0;0;1;0;0;3.79187443;3.26E-07;-3.26E-07;798;11;-117;3.5521;0.00473;-0.00473;2.31E+05;1.43E+02;-1.43E+02;47.49;9.59E+00;-3.22E+00;1004;;;240.31;150.25;-53.02;1111.9;5622;168;-151;4619;32;-128;723;146;-49;295.15628;41.052559;13.764
5807579;K06629.01;;FALSE POSITIVE;FALSE POSITIVE;0;0;1;0;0;17.84432316;5.97E-07;-5.97E-07;757;9;-6;5.07999;0.00068;-0.00068;2.22E+05;6.15E+01;-6.15E+01;90.67;2.41E+01;-2.95E+01;874;;;138.25;112.8;-83.71;4456.6;5993;190;-211;4114;299;-161;1485;395;-483;296.3493;41.072968;13.745
5809372;K06630.01;;FALSE POSITIVE;FALSE POSITIVE;0.97;1;0;0;0;34.6506368;5.17E-04;-5.17E-04;973;3.83;-114;10.287;713;-713;5.03E+02;3.29E+01;-3.29E+01;12.35;1.64E+00;-4.94E+00;1191;;;476.15;204.06;-324.24;21.6;6681;180;-200;3465;0.36;-0.09;4185;558;-1673;296.73676;41.00066;12.954
5860347;K06631.01;;CANDIDATE;CANDIDATE;831;0;0;0;0;2.56271232;2.50E-05;-2.50E-05;346;0.12;-346;2163;444;-444;2.94E+01;5.20E+00;-5.20E+00;0.48;5.00E-02;-4.00E-02;1171;;;443.49;117.75;-96.78;8.2;5190;85;-77;4446;88;-64;899;0.08;-0.08;285.95218;41.14439;13.273
5871918;K06632.01;;FALSE POSITIVE;FALSE POSITIVE;0;0;1;0;0;12.64330354;6.79E-07;-6.79E-07;739;15;-26;5.48853;0.00252;-0.00252;2.37E+05;5.34E+01;-5.34E+01;34.94;2.11E+00;-2.30E+00;443;;;9.07;1.96;-1.77;2907.6;3977;79;-79;4697;33;-25;562;34;-37;290.34891;41.137829;15.701
5894825;K06633.01;;FALSE POSITIVE;FALSE POSITIVE;0;1;0;0;0;1.36293943;2.53E-05;-2.53E-05;1.13;48;-142;10.32;1.5;-1.5;5.44E+01;4.70E+00;-4.70E+00;31.28;8.73E+00;-1.07E+01;2630;;;11346.02;9373.55;-7198.57;15.8;6831;190;-286;3971;293;-158;2106;588;-719;296.82806;41.192028;13.658
8374394;K07883.01;;FALSE POSITIVE;FALSE POSITIVE;229;1;0;0;0;185.103836;4.79E-03;-4.79E-03;19;0.45;-19;4.19;478;-478;5.81E+02;6.51E+01;-6.51E+01;14.63;1.70E+00;-1.70E+00;670;;;47.72;17.11;-13.6;10.9;4992;109;-109;2921;33;-27;6226;724;-724;294.96524;44.360481;13.623
6706287;K06761.01;;FALSE POSITIVE;FALSE POSITIVE;0;0;1;0;0;1.267693801;1.75E-07;-1.75E-07;589;18;-25;3.57993;0.00624;-0.00624;3.34E+05;3.91E+02;-3.91E+02;64.84;1.75E+01;-1.17E+01;1606;;;1572.85;1341.59;-642.72;713.8;5446;191;-172;4388;162;-198;961;0.26;-173;295.67706;42.111355;13.62
6715997;K06762.01;;CANDIDATE;CANDIDATE;;0;0;0;0;15.08186;3.26E-04;-3.26E-04;0.7171;0.2547;-0.4897;4004;621;-621;8.16E+01;1.75E+01;-1.75E+01;0.98;3.50E-01;-1.50E-01;758;;;78.11;83.47;-27.42;7.1;5794;163;-156;4377;126;-126;1012;365;-151;297.83545;42.11039;14.45
6763884;K06763.01;;CANDIDATE;CANDIDATE;971;0;0;0;0;2.44693823;1.07E-05;-1.07E-05;611;7;-492;954;152;-152;2.64E+01;4.00E+00;-4.00E+00;0.56;8.00E-02;-5.00E-02;1379;;;855.53;328.61;-174.26;9;5821;69;-87;4419;63;-117;1033;154;-83;287.23486;42.263309;12.16
6766748;K06764.01;;FALSE POSITIVE;FALSE POSITIVE;0;0;1;0;0;7.002865192;1.37E-07;-1.37E-07;358;3;0;5.90232;0.00127;-0.00127;3.50E+05;3.18E+01;-3.18E+01;75.09;2.75E+01;-7.35E+00;1197;;;486.09;513.04;-147.88;8168.6;6818;167;-262;4357;56;-224;1216;445;-119;288.36362;42.24807;13.934
6768616;K06765.01;;CANDIDATE;CANDIDATE;955;0;0;0;0;13.05609;1.79E-04;-1.79E-04;97;356;-97;3498;339;-339;1.71E+02;1.79E+01;-1.79E+01;1.3;3.90E-01;-1.60E-01;814;;;103.85;92.83;-34.74;10.8;6078;181;-200;4434;84;-0.21;994;296;-127;289.04434;42.280022;15.154
6774408;K06766.01;;FALSE POSITIVE;FALSE POSITIVE;;0;1;0;0;0.85450941;1.75E-05;-1.75E-05;0.4204;0.0281;-0.4202;3723;723;-723;1.37E+01;2.10E+00;-2.10E+00;0.35;1.30E-01;-4.00E-02;1928;;;3269.09;3748.3;-953.19;9;5922;156;-150;4454;0.08;-0.08;921;0.36;-105;290.87341;42.277828;12.812
6778289;K06767.01;;FALSE POSITIVE;FALSE POSITIVE;0;0;1;0;0;30.13013;4.37E-06;-4.37E-06;631;15;-15;13.4919;0.0063;-0.0063;2.81E+05;1.42E+02;-1.42E+02;83.75;1.87E+01;-1.24E+01;753;;;76.07;48.23;-27.78;2583.7;6674;150;-218;4286;88;-143;1347;0.3;-0.2;292.10236;42.252239;13.076
6781047;K06768.01;;FALSE POSITIVE;FALSE POSITIVE;0;1;0;0;0;7.0435762;;;;;;15.76;;;;;;;;;;;;567.89;895.12;-321.58;;;;;;;;;;;292.93964;42.244156;12.484
6781535;K06769.01;;FALSE POSITIVE;FALSE POSITIVE;0;0;1;0;0;9.12208711;7.94E-07;-7.94E-07;1104;38;-57;4.62417;0.00326;-0.00326;5.88E+04;3.30E+01;-3.30E+01;52.66;7.80E+00;-5.22E+00;904;;;157.73;61.68;-36.49;1599.1;5857;79;-79;4396;0.09;-0.11;1039;154;-103;293.07452;42.280258;13.666
8440062;K07886.01;;FALSE POSITIVE;FALSE POSITIVE;315;1;0;0;0;366.71923;2.10E-02;-2.10E-02;592;387;-381;9.8;1.1;-1.1;2.46E+02;2.94E+01;-2.94E+01;3.35;7.40E-01;-1.10E+00;383;;;5.09;3.34;-3.04;9.8;6295;173;-173;3907;285;-114;2049;449;-673;295.19839;44.419601;13.302
7622072;K06894.01;;FALSE POSITIVE;FALSE POSITIVE;0;0;1;1;0;6.373454978;3.04E-06;-3.04E-06;1284;161;-104;3.9377;0.0198;-0.0198;6.08E+03;2.82E+01;-2.82E+01;51.6;1.44E+01;-1.60E+01;1169;;;441.1;369.32;-252.32;258.1;5953;177;-159;4161;344;-185;1254;349;-388;295.9227;43.285881;13.583
7630658;K06895.01;;FALSE POSITIVE;FALSE POSITIVE;0;0;1;1;0;1.075577069;7.80E-08;-7.80E-08;886;29;-27;4.11779;0.00227;-0.00227;1.41E+05;6.29E+01;-6.29E+01;69.11;1.87E+01;-1.87E+01;2094;;;4551.51;3756.45;-2447.2;1589.6;6011;189;-210;4217;246;-184;1267;342;-342;297.91519;43.256203;13.893
7631194;K06896.01;;FALSE POSITIVE;FALSE POSITIVE;0;1;0;1;0;0.811390968;2.42E-06;-2.42E-06;345;125;-345;1.0114;0.0847;-0.0847;1.40E+02;9.10E+00;-9.10E+00;14.74;9.90E-01;-3.94E+00;5043;;;153237.23;26432.64;-80502.32;19.2;4994;37;-150;2682;33;-27;12.487;836;-3343;298.05032;43.23317;11.817
7662209;K06897.01;;FALSE POSITIVE;FALSE POSITIVE;;1;0;0;0;14.6494599;2.54E-04;-2.54E-04;175;0.3078;-0.1748;2883;396;-396;2.21E+02;3.45E+01;-3.45E+01;1;1.40E-01;-9.00E-02;574;;;25.65;12.04;-6.72;7.4;5017;151;-134;4585;62;-62;688;98;-64;282.79242;43.374859;15.376
7663804;K06898.01;;FALSE POSITIVE;FALSE POSITIVE;;1;0;0;0;321.00742;2.08E-02;-2.08E-02;0.6639;0.0057;-0.5141;13.01;1.6;-1.6;3.07E+02;3.52E+01;-3.52E+01;3.7;2.94E+00;-2.24E+00;351;;;3.59;9.19;-3.09;11.1;5258;133;-137;3771;745;-745;2004;1592;-1213;283.69098;43.367691;13.636
7668648;K06899.01;;FALSE POSITIVE;FALSE POSITIVE;0;0;1;0;0;27.81892382;4.41E-05;-4.41E-05;606;183;-67;8.3777;67;-67;2.38E+05;1.80E+03;-1.80E+03;50;1.56E+01;-5.19E+00;610;;;32.75;30;-9.73;156.8;6126;165;-201;4513;54;-216;915;286;-95;286.27698;43.339142;15.325
7670485;K06900.01;;FALSE POSITIVE;FALSE POSITIVE;0;1;0;0;0;8.467706136;1.06E-06;-1.06E-06;1054;16;-16;4.05376;0.00499;-0.00499;7.73E+04;7.54E+01;-7.54E+01;43.98;1.29E+01;-4.33E+00;844;;;120.02;101.76;-32.73;976;5873;146;-161;4554;36;-204;843;248;-83;287.12943;43.344131;14.408
7670617;K06901.01;;FALSE POSITIVE;FALSE POSITIVE;0;0;1;0;0;24.70361995;1.17E-05;-1.17E-05;206;31;-32;6.9719;0.0238;-0.0238;2.18E+05;1.16E+03;-1.16E+03;30.13;3.89E+00;-2.09E+00;464;;;10.99;4.79;-2.46;268.7;5030;151;-136;4665;28;-77;0.65;84;-45;287.18448;43.367088;15.517
8367298;K07025.01;;FALSE POSITIVE;FALSE POSITIVE;0;0;1;0;0;5.1348689;1.82E-04;-1.82E-04;1137;78;-97;48.69;4.2;-4.2;1.16E+02;4.80E+00;-4.80E+00;16.17;5.09E+00;-3.14E+00;1040;;;276.25;261.35;-115.34;36.1;5515;166;-149;4357;175;-214;1001;315;-194;292.4931;44.333439;14.49
8374499;K07026.01;;FALSE POSITIVE;FALSE POSITIVE;0;0;1;0;0;5.251918489;1.19E-07;-1.19E-07;317;6;-1;5.59653;0;0;2.96E+05;3.34E+01;-3.34E+01;51.51;1.54E+01;-5.15E+00;1060;;;299.43;262.62;-87.22;6979.7;6099;164;-200;4511;0.05;-0.2;919;275;-92;295.00055;44.321018;14.912
8378656;K07027.01;;FALSE POSITIVE;FALSE POSITIVE;0;0;1;0;0;3.62944008;1.21E-07;-1.21E-07;253;15;-4;5.94104;0.00389;-0.00389;1.30E+05;2.95E+01;-2.95E+01;40.08;1.20E+01;-6.45E+00;1351;;;787.91;690.91;-296.76;5131.4;6284;169;-188;4355;108;-186;1093;327;-176;296.29739;44.333;12.789
8378922;K07028.01;;FALSE POSITIVE;FALSE POSITIVE;0;0;1;0;0;43.26330502;5.19E-06;-5.19E-06;555;6;-4;10.0915;0.0054;-0.0054;3.59E+05;1.73E+02;-1.73E+02;62.75;1.66E+01;-1.10E+01;505;;;15.38;12.27;-6.13;2415.6;5623;169;-169;4.4;167;-204;917;242;-161;296.3717;44.383541;14.977
8379547;K07029.01;;FALSE POSITIVE;FALSE POSITIVE;0;0;1;0;0;6.042029838;4.40E-06;-4.40E-06;689;33;-25;8.0666;0.0426;-0.0426;1.33E+05;6.93E+02;-6.93E+02;23.94;2.08E+00;-1.67E+00;729;;;66.7;22.96;-16.2;312.5;5030;165;-165;4.67;55;-55;587;51;-41;296.55756;44.31023;13.373
8381592;K07030.01;;FALSE POSITIVE;FALSE POSITIVE;0;0;1;0;0;2.892087553;4.30E-07;-4.30E-07;1062;43;-39;3.16757;0.00549;-0.00549;7.16E+04;1.24E+02;-1.24E+02;47.55;1.31E+01;-6.53E+00;1225;;;531.42;440.96;-181.48;563.9;5622;169;-169;4443;101;-174;924;254;-127;297.1105;44.399872;15.599
8382339;K07031.01;;FALSE POSITIVE;FALSE POSITIVE;0;0;0;1;0;5.40597608;2.90E-05;-2.90E-05;13;446;-13;2.79;133;-133;4.61E+02;2.34E+01;-2.34E+01;31.78;1.36E+00;-7.67E+00;2818;;;14885.1;2447.8;-7139.29;23.5;4840;84;-120;2.56;0.03;-0.03;15.355;654;-3708;297.29306;44.355251;12.504
8394475;K07032.01;;CANDIDATE;CANDIDATE;914;0;0;0;0;3.64049242;2.12E-05;-2.12E-05;181;0.29;-181;1194;176;-176;4.21E+01;5.80E+00;-5.80E+00;0.61;9.00E-02;-3.00E-02;1136;;;393.32;158.33;-60.03;9.5;5745;78;-86;4503;0.03;-0.12;936;143;-48;300.42432;44.343601;12.646
8398290;K07033.01;;FALSE POSITIVE;FALSE POSITIVE;0;1;0;0;0;0.510804497;4.49E-06;-4.49E-06;0.81;0.16;-557;2539;222;-222;4.27E+01;3.70E+00;-3.70E+00;1.58;3.60E-01;-7.40E-01;3622;;;40925.32;28397.4;-30751.83;15.4;6596;182;-228;3913;0.39;-0.13;2176;506;-1012;301.70032;44.380005;11.513
